cell_label,Htr1b,Htr1d,Htr2a,Htr3a,Htr7,Adra1a,Adra1b,Drd1,Drd2,Drd3,Drd5
1017155956102340595-2,2.908852939532278,0.0,3.4759915794216623,0.0,0.0,0.7852211635015054,0.0,0.7852211635015054,0.7852211635015054,0.0,0.0
1017155956101760570,1.0856262248469168,1.0856262248469168,1.0856262248469168,0.0,0.0,1.6980375182892742,1.0856262248469168,2.724973804620178,0.0,0.0,1.0856262248469168
1017155956101760428-1,2.032842415274716,0.0,0.0,0.0,0.0,1.348261566527154,0.0,2.4952229646389292,0.0,0.0,1.348261566527154
1017155956101760420-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8698493113354107,0.0,0.0,1.8891766925836608
1017155956102320605-1,0.0,0.0,0.0,0.0,0.0,1.8271459535419743,0.0,1.3385707491442629,0.0,0.0,0.0
1017155956101770472,0.8773860206794357,0.0,0.8773860206794357,0.0,0.0,2.120410065186926,0.0,3.0931196873515705,0.0,0.0,0.0
1017155956101760396-1,1.374102957328508,0.0,0.0,0.8448142220471792,0.0,1.374102957328508,0.8448142220471792,2.7163838849609627,0.0,1.374102957328508,0.8448142220471792
1017155956102040212-1,1.5053219387318435,0.0,0.0,0.0,0.0,0.0,2.2258179304340207,2.2258179304340207,0.0,0.9406855162991383,0.0
1017155956101960481-2,2.1291538432334813,0.744093618208725,0.744093618208725,0.0,1.2325645647003927,2.3361490981242907,2.3361490981242907,2.9540504682572246,0.744093618208725,0.0,1.5968230501606782
1017155956102340238,2.9558908630005662,0.0,2.4610235277321557,1.0884931006303122,1.0884931006303122,0.0,3.151473475670437,3.323679098323754,0.0,0.0,0.0
1017155956101760417-1,1.4343606680357979,0.0,0.0,0.0,0.888547946569799,0.0,0.888547946569799,1.8294175367470484,0.0,0.0,0.0
1017155956102310599-1,2.2853233951159084,1.1963413200457467,0.0,0.0,0.0,2.2853233951159084,1.1963413200457467,3.658120171680172,0.0,0.0,0.0
1017155956101760601-1,1.3376029222054227,0.0,0.8185685784782626,0.0,1.7185110126843255,1.3376029222054227,2.9768946504302454,3.345376930125988,0.0,0.0,1.3376029222054227
1017155956101630569-1,1.1388775863303193,0.0,1.1388775863303193,0.0,1.1388775863303193,1.1388775863303193,0.0,2.809513576077394,2.203604934311246,0.0,2.203604934311246
1017155956101830250-2,1.5673034864118682,0.0,0.0,0.0,1.5673034864118682,1.2072693957377687,2.095082143769416,2.480654661434424,0.0,0.7263961447913391,1.5673034864118682
1017155956101760162,0.810563712588179,0.0,0.0,0.0,1.7056196075314587,1.3264184059678579,2.2538329188331314,1.3264184059678579,0.0,0.0,2.2538329188331314
1017155956102320653-1,0.0,0.0,1.0646850597276007,0.0,0.0,0.0,1.0646850597276007,0.0,0.0,0.0,0.0
1017155956101760576-1,0.0,0.0,0.0,0.0,1.0464378344978331,2.0691079877140415,1.6465532827830511,2.395527676605867,0.0,0.0,0.0
