cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure
1017155956102800395,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800581,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102790431,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800365,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800501,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800444,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956202800371,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800428,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800427,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800438,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800331,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800411,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800404,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800478,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956100830070,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1017155956102800492,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800551,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102790461,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102790340,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,EPd,EPd
1017155956100520661,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800417,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100520648,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670116,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670059,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956102790419,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670205,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100520659,001 CLA-EPd-CTX Car3 Glut,0002 CLA-EPd-CTX Car3 Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956102790264,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790277,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100680239,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790322,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100830142,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790295,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100680184,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100680185,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790259,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102800381,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,CLA,CLA
1017155956102800425,029 L6b CTX Glut,0110 L6b CTX Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100830270,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956200670155,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790206,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790178,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956200670299,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100670588,001 CLA-EPd-CTX Car3 Glut,0001 CLA-EPd-CTX Car3 Glut_1,01 IT-ET Glut,Glut,EPd,EPd
1017155956100670282,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670207,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670233,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670250,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670245,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670264,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670194,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100680235,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100670404,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100670221,002 IT EP-CLA Glut,0004 IT EP-CLA Glut_2,01 IT-ET Glut,Glut,CLA,CLA
1017155956100680233,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790225,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670480,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790160,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790198,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790234,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670553,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790211,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670328,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100680265,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790272,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670320,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790260,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790275,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100680266,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102800487,030 L6 CT CTX Glut,0118 L6 CT CTX Glut_5,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100670507,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670429,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100670486,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670458,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100670098,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100670299,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790153,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100670369,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790190,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790232,027 L6b EPd Glut,0105 L6b EPd Glut_3,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100680092,028 L6b/CT ENT Glut,0106 L6b/CT ENT Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956100680204,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790216,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956200680210,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790245,027 L6b EPd Glut,0104 L6b EPd Glut_2,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100680066,029 L6b CTX Glut,0111 L6b CTX Glut_2,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956202800443,030 L6 CT CTX Glut,0118 L6 CT CTX Glut_5,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790281,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956100680255,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,CLA,CLA
1017155956102790229,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102790238,027 L6b EPd Glut,0103 L6b EPd Glut_1,02 NP-CT-L6b Glut,Glut,EPd,EPd
1017155956102800526,056 Sst Chodl Gaba,0241 Sst Chodl Gaba_4,08 CNU-MGE GABA,GABA,CLA,CLA
1017155956102790321,050 Lamp5 Lhx6 Gaba,0203 Lamp5 Lhx6 Gaba_1,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956202800425,053 Sst Gaba,0218 Sst Gaba_5,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100520654,052 Pvalb Gaba,0209 Pvalb Gaba_5,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100670288,052 Pvalb Gaba,0208 Pvalb Gaba_4,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100670434,052 Pvalb Gaba,0209 Pvalb Gaba_5,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100830237,052 Pvalb Gaba,0209 Pvalb Gaba_5,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956102790289,053 Sst Gaba,0226 Sst Gaba_13,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956100680145,049 Lamp5 Gaba,0199 Lamp5 Gaba_1,06 CTX-CGE GABA,GABA,CLA,CLA
1017155956100670521,049 Lamp5 Gaba,0199 Lamp5 Gaba_1,06 CTX-CGE GABA,GABA,EPd,EPd
1017155956102790220,052 Pvalb Gaba,0211 Pvalb Gaba_7,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956100680161,052 Pvalb Gaba,0211 Pvalb Gaba_7,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100680272,052 Pvalb Gaba,0211 Pvalb Gaba_7,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100670136,052 Pvalb Gaba,0208 Pvalb Gaba_4,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956102800507,052 Pvalb Gaba,0208 Pvalb Gaba_4,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100670585,053 Sst Gaba,0229 Sst Gaba_16,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956102790311,053 Sst Gaba,0229 Sst Gaba_16,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100680303,052 Pvalb Gaba,0207 Pvalb Gaba_3,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100680203,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100830166,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956100670509,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956102800464,053 Sst Gaba,0227 Sst Gaba_14,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100830096,052 Pvalb Gaba,0207 Pvalb Gaba_3,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956102800435,047 Sncg Gaba,0185 Sncg Gaba_1,06 CTX-CGE GABA,GABA,CLA,CLA
1017155956102800467,053 Sst Gaba,0224 Sst Gaba_11,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100680090,053 Sst Gaba,0231 Sst Gaba_18,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956102790391,053 Sst Gaba,0231 Sst Gaba_18,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956200670111,053 Sst Gaba,0231 Sst Gaba_18,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956102790270,052 Pvalb Gaba,0208 Pvalb Gaba_4,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956102790286,052 Pvalb Gaba,0208 Pvalb Gaba_4,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956102800475,052 Pvalb Gaba,0211 Pvalb Gaba_7,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100830017,053 Sst Gaba,0215 Sst Gaba_2,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956100670520,053 Sst Gaba,0215 Sst Gaba_2,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956102800439,053 Sst Gaba,0220 Sst Gaba_7,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956100830100,053 Sst Gaba,0215 Sst Gaba_2,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956102790261,053 Sst Gaba,0215 Sst Gaba_2,07 CTX-MGE GABA,GABA,EPd,EPd
1017155956100670416,053 Sst Gaba,0215 Sst Gaba_2,07 CTX-MGE GABA,GABA,CLA,CLA
1017155956102800553,049 Lamp5 Gaba,0199 Lamp5 Gaba_1,06 CTX-CGE GABA,GABA,CLA,CLA
1017155956102660407-1,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102330720,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1017155956102660125-1,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956202500367,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1017155956102500278-1,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1017155956200410277,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1017155956102490683,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102490540,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1017155956100410211,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102330783,334 Microglia NN,1194 Microglia NN_1,34 Immune,,EPd,EPd
1017155956202660241,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102660377-1,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102660278-1,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102660177-1,334 Microglia NN,1194 Microglia NN_1,34 Immune,,CLA,CLA
1017155956102660159-1,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956102660154-1,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100410306,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660108-1,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100410319,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956102490327,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102500428,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660095-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956100410357,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660373-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102490642,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660200-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102500421-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102490617,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102490577-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102500290-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956202660307,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660180-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102330850,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660098-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660264,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660403-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102500422-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956202490759,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102490746,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100420335,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102500256-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660118-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102330855,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956100410271,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1017155956102500272,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102500335,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102490561,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956100410111,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102490750,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102500432,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102500286-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660077-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956100410311,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102330605-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956100410252,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100400322,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102490478-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102490656,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100410230,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100400325,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100400392,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100410314,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956202490675,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956102500337-1,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1017155956102490397,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102500104-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102500200-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956100420310,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102490678,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956100420284,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102490677,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660269,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956100420270,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956100410368,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102500166-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660195-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102500434-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102660239-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660207-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660385-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660387-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956100410325,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102490502-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,EPd,EPd
1017155956102490695,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660178-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660370,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102330890,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,EPd,EPd
1017155956102490631,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956102490637,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660259-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660306-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660341-1,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100400276,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956100410359,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660115-1,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956100400299,319 Astro-TE NN,1163 Astro-TE NN_3,30 Astro-Epen,,CLA,CLA
1017155956102660117-1,319 Astro-TE NN,1161 Astro-TE NN_1,30 Astro-Epen,,CLA,CLA
1017155956102500152,114 COAa-PAA-MEA Barhl2 Glut,0514 COAa-PAA-MEA Barhl2 Glut_6,13 CNU-HYa Glut,Glut,EPd,EPd
1017155956102500040,114 COAa-PAA-MEA Barhl2 Glut,0514 COAa-PAA-MEA Barhl2 Glut_6,13 CNU-HYa Glut,Glut,EPd,EPd
1017155956102500056-1,114 COAa-PAA-MEA Barhl2 Glut,0514 COAa-PAA-MEA Barhl2 Glut_6,13 CNU-HYa Glut,Glut,EPd,EPd
1017155956102490400-1,114 COAa-PAA-MEA Barhl2 Glut,0510 COAa-PAA-MEA Barhl2 Glut_2,13 CNU-HYa Glut,Glut,EPd,EPd
1017155956102330784,114 COAa-PAA-MEA Barhl2 Glut,0509 COAa-PAA-MEA Barhl2 Glut_1,13 CNU-HYa Glut,Glut,EPd,EPd
1017155956102500398-1,114 COAa-PAA-MEA Barhl2 Glut,0512 COAa-PAA-MEA Barhl2 Glut_4,13 CNU-HYa Glut,Glut,EPd,EPd
1017155956102660055,114 COAa-PAA-MEA Barhl2 Glut,0512 COAa-PAA-MEA Barhl2 Glut_4,13 CNU-HYa Glut,Glut,CLA,CLA
1017155956100400362,004 L6 IT CTX Glut,0013 L6 IT CTX Glut_1,01 IT-ET Glut,Glut,CLA,CLA
